"agency_cd","site_no","datetime","discharge.max","discharge.max.approval","discharge.min","discharge.min.approval","discharge.mean","discharge.mean.approval","gage.height.max","gage.height.max.approval","gage.height.min","gage.height.min.approval","gage.height.mean","gage.height.mean.approval"
"USGS",2085000,"140120",58,"A",51.5,"A",54.9,"A",2.38,"A",2.31,"A",2.35,"A"
"USGS",2085000,"140121",52.7,"A",47.1,"A",50.3,"A",2.32,"A",2.27,"A",2.3,"A"
"USGS",2085000,"140122",54.5,"A",41,"A",48,"A",2.34,"A",2.21,"A",2.28,"A"
"USGS",2085000,"140123",42,"A",35.6,"A",39.1,"A",2.22,"A",2.15,"A",2.19,"A"
"USGS",2085000,"140124",39.2,"A",32.3,"A",35.7,"A",2.19,"A",2.11,"A",2.15,"A"
"USGS",2085000,"140125",34.8,"A",31.5,"A",32.8,"A",2.14,"A",2.1,"A",2.12,"A"
"USGS",2085000,"140126",35.6,"A",32.3,"A",33.8,"A",2.15,"A",2.11,"A",2.13,"A"
"USGS",2085000,"140127",36.5,"A",32.3,"A",33.5,"A",2.16,"A",2.11,"A",2.12,"A"
"USGS",2085000,"140128",37.3,"A",30,"A",33.3,"A",2.17,"A",2.08,"A",2.12,"A"
"USGS",2085000,"140129",33.1,"A",27.9,"A",31,"A",2.12,"A",2.05,"A",2.09,"A"
"USGS",2085000,"140130",29.3,"A",27.9,"A",28.1,"A",2.07,"A",2.05,"A",2.05,"A"
"USGS",2085000,"140131",30,"A",27.2,"A",28.5,"A",2.08,"A",2.04,"A",2.06,"A"
"USGS",2085000,"140201",31.5,"A",28.6,"A",29.3,"A",2.1,"A",2.06,"A",2.07,"A"
"USGS",2085000,"140202",32.3,"A",29.3,"A",30.6,"A",2.11,"A",2.07,"A",2.09,"A"
"USGS",2085000,"140203",43,"A",30,"A",34.3,"A",2.23,"A",2.08,"A",2.13,"A"
"USGS",2085000,"140204",47.1,"A",33.9,"A",40.7,"A",2.28,"A",2.13,"A",2.21,"A"
"USGS",2085000,"140205",109,"A",47.1,"A",91.2,"A",2.83,"A",2.28,"A",2.69,"A"
"USGS",2085000,"140206",95.2,"A",61.7,"A",77.5,"A",2.73,"A",2.43,"A",2.58,"A"
"USGS",2085000,"140207",61.7,"A",47.1,"A",55.1,"A",2.43,"A",2.28,"A",2.36,"A"
"USGS",2085000,"140208",48.2,"A",40.1,"A",44.7,"A",2.29,"A",2.21,"A",2.26,"A"
"USGS",2085000,"140209",41,"A",35.6,"A",38.8,"A",2.22,"A",2.16,"A",2.2,"A"
"USGS",2085000,"140210",38.2,"A",32.3,"A",35.3,"A",2.19,"A",2.12,"A",2.16,"A"
"USGS",2085000,"140211",35.6,"A",30,"A",32.9,"A",2.16,"A",2.09,"A",2.13,"A"
"USGS",2085000,"140212",39.2,"A",27.9,"A",31.7,"A",2.2,"A",2.06,"A",2.11,"A"
"USGS",2085000,"140213",78.3,"A",39.2,"A",66,"A",2.6,"A",2.2,"A",2.48,"A"
"USGS",2085000,"140214",92.6,"A",60.8,"A",70.7,"A",2.72,"A",2.43,"A",2.53,"A"
"USGS",2085000,"140215",447,"A",92.6,"A",227,"A",4.4,"A",2.72,"A",3.39,"A"
"USGS",2085000,"140216",388,"A",184,"A",243,"A",4.1,"A",3.26,"A",3.49,"A"
"USGS",2085000,"140217",213,"A",137,"A",166,"A",3.39,"A",3.02,"A",3.17,"A"
"USGS",2085000,"140218",139,"A",119,"A",130,"A",3.03,"A",2.91,"A",2.98,"A"
"USGS",2085000,"140219",188,"A",139,"A",162,"A",3.28,"A",3.03,"A",3.15,"A"
"USGS",2085000,"140220",170,"A",107,"A",133,"A",3.2,"A",2.83,"A",2.99,"A"
"USGS",2085000,"140221",232,"A",96.5,"A",142,"A",3.47,"A",2.75,"A",3.01,"A"
"USGS",2085000,"140222",225,"A",122,"A",169,"A",3.44,"A",2.94,"A",3.19,"A"
"USGS",2085000,"140223",122,"A",84,"A",101,"A",2.94,"A",2.66,"A",2.79,"A"
"USGS",2085000,"140224",85.2,"A",66.6,"A",76.6,"A",2.67,"A",2.5,"A",2.59,"A"
"USGS",2085000,"140225",67.6,"A",57.1,"A",61.3,"A",2.51,"A",2.4,"A",2.45,"A"
"USGS",2085000,"140226",58,"A",51.5,"A",54.8,"A",2.41,"A",2.34,"A",2.37,"A"
"USGS",2085000,"140227",52.7,"A",45,"A",49.1,"A",2.35,"A",2.28,"A",2.32,"A"
"USGS",2085000,"140228",46,"A",37.3,"A",42.1,"A",2.29,"A",2.2,"A",2.25,"A"
"USGS",2085000,"140301",40.1,"A",35.6,"A",37.7,"A",2.23,"A",2.18,"A",2.2,"A"
"USGS",2085000,"140302",37.3,"A",34.8,"A",35.9,"A",2.2,"A",2.17,"A",2.19,"A"
"USGS",2085000,"140303",69.6,"A",35.6,"A",47.6,"A",2.54,"A",2.19,"A",2.32,"A"
"USGS",2085000,"140304",71.7,"A",55.3,"A",61.9,"A",2.56,"A",2.39,"A",2.46,"A"
"USGS",2085000,"140305",56.2,"A",48.2,"A",52,"A",2.4,"A",2.32,"A",2.36,"A"
"USGS",2085000,"140306",62.7,"A",42,"A",47.2,"A",2.47,"A",2.26,"A",2.31,"A"
"USGS",2085000,"140307",2530,"A",62.7,"A",1150,"A",13.63,"A",2.47,"A",7.73,"A"
"USGS",2085000,"140308",2080,"A",604,"A",881,"A",12.08,"A",5.33,"A",6.76,"A"
"USGS",2085000,"140309",622,"A",235,"A",409,"A",5.43,"A",3.49,"A",4.26,"A"
"USGS",2085000,"140310",235,"A",132,"A",173,"A",3.49,"A",3.01,"A",3.22,"A"
"USGS",2085000,"140311",132,"A",97.8,"A",113,"A",3.01,"A",2.79,"A",2.89,"A"
"USGS",2085000,"140312",97.8,"A",84,"A",90.8,"A",2.79,"A",2.68,"A",2.74,"A"
"USGS",2085000,"140313",96.5,"A",76,"A",87.2,"A",2.78,"A",2.61,"A",2.71,"A"
"USGS",2085000,"140314",76,"A",62.7,"A",67.4,"A",2.61,"A",2.48,"A",2.53,"A"
"USGS",2085000,"140315",64.6,"A",58,"A",62,"A",2.5,"A",2.43,"A",2.47,"A"
"USGS",2085000,"140316",68.6,"A",55.3,"A",58.5,"A",2.54,"A",2.4,"A",2.43,"A"
"USGS",2085000,"140317",176,"A",68.6,"A",118,"A",3.25,"A",2.54,"A",2.92,"A"
"USGS",2085000,"140318",258,"A",176,"A",215,"A",3.58,"A",3.25,"A",3.41,"A"
"USGS",2085000,"140319",243,"A",164,"A",205,"A",3.52,"A",3.19,"A",3.37,"A"
"USGS",2085000,"140320",164,"A",107,"A",132,"A",3.19,"A",2.87,"A",3.02,"A"
"USGS",2085000,"140321",107,"A",80.5,"A",92.4,"A",2.87,"A",2.66,"A",2.76,"A"
"USGS",2085000,"140322",80.5,"A",69.6,"A",74.7,"A",2.66,"A",2.56,"A",2.61,"A"
"USGS",2085000,"140323",72.8,"A",65.6,"A",68.4,"A",2.59,"A",2.52,"A",2.55,"A"
"USGS",2085000,"140324",73.8,"A",61.7,"A",68.5,"A",2.6,"A",2.48,"A",2.55,"A"
"USGS",2085000,"140325",62.7,"A",57.1,"A",59.5,"A",2.49,"A",2.43,"A",2.46,"A"
"USGS",2085000,"140326",60.8,"A",50.4,"A",55.9,"A",2.47,"A",2.36,"A",2.42,"A"
"USGS",2085000,"140327",50.4,"A",42,"A",45.3,"A",2.36,"A",2.28,"A",2.31,"A"
"USGS",2085000,"140328",46,"A",40.1,"A",43.2,"A",2.33,"A",2.27,"A",2.3,"A"
"USGS",2085000,"140329",99.2,"A",46,"A",72.8,"A",2.82,"A",2.33,"A",2.59,"A"
"USGS",2085000,"140330",109,"A",73.8,"A",93.2,"A",2.89,"A",2.61,"A",2.77,"A"
"USGS",2085000,"140331",73.8,"A",57.1,"A",63.5,"A",2.61,"A",2.44,"A",2.51,"A"
"USGS",2085000,"140401",57.1,"A",48.2,"A",52.8,"A",2.44,"A",2.35,"A",2.4,"A"
"USGS",2085000,"140402",50.4,"A",43,"A",47.3,"A",2.37,"A",2.3,"A",2.34,"A"
"USGS",2085000,"140403",44,"A",40.1,"A",42.3,"A",2.31,"A",2.27,"A",2.29,"A"
"USGS",2085000,"140404",42,"A",37.3,"A",39.8,"A",2.29,"A",2.24,"A",2.27,"A"
"USGS",2085000,"140405",40.1,"A",35.6,"A",37.9,"A",2.27,"A",2.22,"A",2.25,"A"
"USGS",2085000,"140406",35.6,"A",30.8,"A",33.1,"A",2.22,"A",2.16,"A",2.19,"A"
"USGS",2085000,"140407",1940,"A",30.8,"A",653,"A",11.48,"A",2.16,"A",5.47,"A"
"USGS",2085000,"140408",818,"A",211,"A",419,"A",6.51,"A",3.37,"A",4.33,"A"
"USGS",2085000,"140409",211,"A",118,"A",156,"A",3.37,"A",2.88,"A",3.1,"A"
"USGS",2085000,"140410",118,"A",85.2,"A",100,"A",2.88,"A",2.64,"A",2.76,"A"
"USGS",2085000,"140411",85.2,"A",70.7,"A",77.9,"A",2.64,"A",2.51,"A",2.58,"A"
"USGS",2085000,"140412",70.7,"A",62.7,"A",67,"A",2.51,"A",2.43,"A",2.47,"A"
"USGS",2085000,"140413",62.7,"A",56.2,"A",60.2,"A",2.43,"A",2.36,"A",2.4,"A"
"USGS",2085000,"140414",58,"A",52.7,"A",55.5,"A",2.38,"A",2.32,"A",2.35,"A"
"USGS",2085000,"140415",381,"A",51.5,"A",107,"A",4.06,"A",2.31,"A",2.72,"A"
"USGS",2085000,"140416",419,"A",134,"A",230,"A",4.25,"A",2.98,"A",3.43,"A"
"USGS",2085000,"140417",134,"A",86.4,"A",107,"A",2.98,"A",2.65,"A",2.8,"A"
"USGS",2085000,"140418",86.4,"A",71.7,"A",77.7,"A",2.65,"A",2.52,"A",2.57,"A"
"USGS",2085000,"140419",230,"A",77.1,"A",160,"A",3.45,"A",2.57,"A",3.09,"A"
"USGS",2085000,"140420",162,"A",97.8,"A",125,"A",3.14,"A",2.74,"A",2.92,"A"
"USGS",2085000,"140421",97.8,"A",76,"A",85.4,"A",2.74,"A",2.56,"A",2.64,"A"
"USGS",2085000,"140422",76,"A",66.6,"A",71.6,"A",2.56,"A",2.47,"A",2.52,"A"
"USGS",2085000,"140423",66.6,"A",57.1,"A",63,"A",2.47,"A",2.37,"A",2.43,"A"
"USGS",2085000,"140424",57.1,"A",47.1,"A",52.1,"A",2.37,"A",2.27,"A",2.32,"A"
"USGS",2085000,"140425",69.6,"A",45,"A",53.9,"A",2.5,"A",2.25,"A",2.34,"A"
"USGS",2085000,"140426",223,"A",66.6,"A",167,"A",3.42,"A",2.47,"A",3.15,"A"
"USGS",2085000,"140427",119,"A",68.6,"A",89.5,"A",2.89,"A",2.49,"A",2.67,"A"
"USGS",2085000,"140428",68.6,"A",53.6,"A",58.6,"A",2.49,"A",2.33,"A",2.38,"A"
"USGS",2085000,"140429",54.5,"A",46,"A",50.3,"A",2.34,"A",2.26,"A",2.3,"A"
"USGS",2085000,"140430",74.9,"A",48.2,"A",64.1,"A",2.55,"A",2.28,"A",2.44,"A"
"USGS",2085000,"140501",81.7,"A",61.7,"A",74,"A",2.61,"A",2.42,"A",2.54,"A"
"USGS",2085000,"140502",61.7,"A",45,"A",54.2,"A",2.42,"A",2.25,"A",2.34,"A"
"USGS",2085000,"140503",45,"A",37.3,"A",41.3,"A",2.25,"A",2.17,"A",2.21,"A"
"USGS",2085000,"140504",37.3,"A",32.3,"A",34.6,"A",2.17,"A",2.11,"A",2.14,"A"
"USGS",2085000,"140505",32.3,"A",27.9,"A",30.3,"A",2.11,"A",2.05,"A",2.08,"A"
"USGS",2085000,"140506",30.8,"A",27.2,"A",29,"A",2.09,"A",2.04,"A",2.07,"A"
"USGS",2085000,"140507",28.6,"A",25.8,"A",27.4,"A",2.06,"A",2.02,"A",2.04,"A"
"USGS",2085000,"140508",28.6,"A",22.7,"A",26.1,"A",2.06,"A",1.97,"A",2.02,"A"
"USGS",2085000,"140509",25.2,"A",21.5,"A",23.7,"A",2.01,"A",1.95,"A",1.99,"A"
"USGS",2085000,"140510",28.6,"A",21,"A",24.5,"A",2.06,"A",1.94,"A",2,"A"
"USGS",2085000,"140511",33.9,"A",25.8,"A",29.3,"A",2.13,"A",2.02,"A",2.07,"A"
"USGS",2085000,"140512",25.8,"A",20.4,"A",23.7,"A",2.02,"A",1.93,"A",1.99,"A"
"USGS",2085000,"140513",22.1,"A",17.6,"A",19.9,"A",1.96,"A",1.88,"A",1.92,"A"
"USGS",2085000,"140514",20.4,"A",16.5,"A",18.5,"A",1.93,"A",1.86,"A",1.9,"A"
"USGS",2085000,"140515",1440,"A",16,"A",223,"A",9.69,"A",1.85,"A",3.14,"A"
"USGS",2085000,"140516",2100,"A",361,"A",1100,"A",12.14,"A",3.95,"A",7.7,"A"
"USGS",2085000,"140517",361,"A",110,"A",191,"A",3.95,"A",2.83,"A",3.24,"A"
"USGS",2085000,"140518",110,"A",67.6,"A",86.1,"A",2.83,"A",2.48,"A",2.64,"A"
"USGS",2085000,"140519",67.6,"A",49.3,"A",58.8,"A",2.48,"A",2.29,"A",2.39,"A"
"USGS",2085000,"140520",49.3,"A",37.3,"A",43.2,"A",2.29,"A",2.17,"A",2.23,"A"
"USGS",2085000,"140521",37.3,"A",32.3,"A",35.6,"A",2.17,"A",2.11,"A",2.15,"A"
"USGS",2085000,"140522",33.1,"A",27.9,"A",31.2,"A",2.12,"A",2.05,"A",2.1,"A"
"USGS",2085000,"140523",29.3,"A",25.8,"A",27.4,"A",2.07,"A",2.02,"A",2.04,"A"
"USGS",2085000,"140524",26.5,"A",21,"A",24,"A",2.03,"A",1.94,"A",1.99,"A"
"USGS",2085000,"140525",23.9,"A",19.3,"A",21.3,"A",1.99,"A",1.91,"A",1.95,"A"
"USGS",2085000,"140526",22.1,"A",18.2,"A",20.1,"A",1.96,"A",1.89,"A",1.92,"A"
"USGS",2085000,"140527",46,"A",17.6,"A",22.5,"A",2.26,"A",1.88,"A",1.96,"A"
"USGS",2085000,"140528",76,"A",33.1,"A",54,"A",2.56,"A",2.12,"A",2.34,"A"
"USGS",2085000,"140529",33.1,"A",22.7,"A",27.4,"A",2.12,"A",1.97,"A",2.04,"A"
"USGS",2085000,"140530",23.9,"A",21,"A",22.7,"A",1.99,"A",1.94,"A",1.97,"A"
"USGS",2085000,"140531",22.7,"A",18.8,"A",20.8,"A",1.97,"A",1.9,"A",1.94,"A"
"USGS",2085000,"140601",19.3,"A",14.5,"A",17.2,"A",1.91,"A",1.82,"A",1.87,"A"
"USGS",2085000,"140602",17.6,"A",12.7,"A",14.8,"A",1.88,"A",1.78,"A",1.82,"A"
"USGS",2085000,"140603",15.5,"A",12.3,"A",13.4,"A",1.84,"A",1.77,"A",1.79,"A"
"USGS",2085000,"140604",14.5,"A",12.3,"A",13.4,"A",1.82,"A",1.77,"A",1.8,"A"
"USGS",2085000,"140605",19.9,"A",13.6,"A",17.6,"A",1.92,"A",1.8,"A",1.88,"A"
"USGS",2085000,"140606",16,"A",13.1,"A",14.9,"A",1.85,"A",1.79,"A",1.83,"A"
"USGS",2085000,"140607",13.6,"A",9.64,"A",11.9,"A",1.8,"A",1.7,"A",1.76,"A"
"USGS",2085000,"140608",12.3,"A",8.99,"A",10.3,"A",1.77,"A",1.68,"A",1.72,"A"
"USGS",2085000,"140609",9.99,"A",8.67,"A",9.16,"A",1.71,"A",1.67,"A",1.69,"A"
"USGS",2085000,"140610",10.7,"A",9.31,"A",10,"A",1.73,"A",1.69,"A",1.71,"A"
"USGS",2085000,"140611",67.6,"A",8.99,"A",16.7,"A",2.48,"A",1.68,"A",1.82,"A"
"USGS",2085000,"140612",25.2,"A",18.2,"A",20.9,"A",2.01,"A",1.89,"A",1.94,"A"
"USGS",2085000,"140613",35.6,"A",14,"A",17.4,"A",2.15,"A",1.81,"A",1.87,"A"
"USGS",2085000,"140614",16,"A",13.1,"A",14,"A",1.85,"A",1.79,"A",1.81,"A"
"USGS",2085000,"140615",13.1,"A",8.36,"A",10.9,"A",1.79,"A",1.66,"A",1.73,"A"
"USGS",2085000,"140616",8.99,"A",7.23,"A",8,"A",1.68,"A",1.62,"A",1.65,"A"
"USGS",2085000,"140617",7.23,"A",6.23,"A",6.65,"A",1.62,"A",1.58,"A",1.6,"A"
"USGS",2085000,"140618",9.64,"A",5.14,"A",6.63,"A",1.7,"A",1.53,"A",1.59,"A"
"USGS",2085000,"140619",14.5,"A",7.23,"A",8.91,"A",1.82,"A",1.62,"A",1.67,"A"
"USGS",2085000,"140620",18.2,"A",6.97,"A",9.77,"A",1.89,"A",1.61,"A",1.69,"A"
"USGS",2085000,"140621",15,"A",5.99,"A",9.24,"A",1.83,"A",1.57,"A",1.68,"A"
"USGS",2085000,"140622",6.71,"A",5.14,"A",5.95,"A",1.6,"A",1.53,"A",1.57,"A"
"USGS",2085000,"140623",6.23,"A",4.94,"A",5.44,"A",1.58,"A",1.52,"A",1.54,"A"
"USGS",2085000,"140624",5.14,"A",4.21,"A",4.49,"A",1.53,"A",1.48,"A",1.5,"A"
"USGS",2085000,"140625",4.38,"A",3.58,"A",3.95,"A",1.49,"A",1.44,"A",1.46,"A"
"USGS",2085000,"140626",4.38,"A",3.58,"A",3.66,"A",1.49,"A",1.44,"A",1.45,"A"
"USGS",2085000,"140627",90.1,"A",4.38,"A",38.2,"A",2.68,"A",1.49,"A",2.13,"A"
"USGS",2085000,"140628",24.5,"A",13.1,"A",17.9,"A",2,"A",1.79,"A",1.88,"A"
"USGS",2085000,"140629",13.1,"A",8.07,"A",9.97,"A",1.79,"A",1.65,"A",1.71,"A"
"USGS",2085000,"140630",8.67,"A",5.34,"A",6.79,"A",1.67,"A",1.54,"A",1.6,"A"
"USGS",2085000,"140701",6.47,"A",4.38,"A",5.28,"A",1.59,"A",1.49,"A",1.53,"A"
"USGS",2085000,"140702",4.94,"A",4.04,"A",4.51,"A",1.52,"A",1.47,"A",1.5,"A"
"USGS",2085000,"140703",4.04,"A",3.73,"A",3.88,"A",1.47,"A",1.45,"A",1.46,"A"
"USGS",2085000,"140704",3.88,"A",3.43,"A",3.58,"A",1.46,"A",1.43,"A",1.44,"A"
"USGS",2085000,"140705",3.58,"A",3.43,"A",3.48,"A",1.44,"A",1.43,"A",1.43,"A"
"USGS",2085000,"140706",3.43,"A",3.08,"A",3.19,"A",1.43,"A",1.41,"A",1.42,"A"
"USGS",2085000,"140707",3.08,"A",2.56,"A",2.81,"A",1.41,"A",1.38,"A",1.39,"A"
"USGS",2085000,"140708",2.72,"A",2.56,"A",2.63,"A",1.39,"A",1.38,"A",1.38,"A"
"USGS",2085000,"140709",2.72,"A",2.56,"A",2.6,"A",1.39,"A",1.38,"A",1.38,"A"
"USGS",2085000,"140710",4.56,"A",2.56,"A",3.09,"A",1.5,"A",1.38,"A",1.41,"A"
"USGS",2085000,"140711",4.94,"A",4.21,"A",4.63,"A",1.52,"A",1.48,"A",1.5,"A"
"USGS",2085000,"140712",4.94,"A",3.88,"A",4.18,"A",1.52,"A",1.46,"A",1.48,"A"
"USGS",2085000,"140713",4.04,"A",3.43,"A",3.6,"A",1.47,"A",1.43,"A",1.44,"A"
"USGS",2085000,"140714",3.43,"A",3.08,"A",3.29,"A",1.43,"A",1.41,"A",1.42,"A"
"USGS",2085000,"140715",119,"A",2.89,"A",21.7,"A",2.89,"A",1.4,"A",1.73,"A"
"USGS",2085000,"140716",22.1,"A",5.99,"A",10.3,"A",1.96,"A",1.57,"A",1.7,"A"
"USGS",2085000,"140717",5.99,"A",3.88,"A",4.26,"A",1.57,"A",1.46,"A",1.48,"A"
"USGS",2085000,"140718",4.21,"A",3.08,"A",3.51,"A",1.48,"A",1.41,"A",1.44,"A"
"USGS",2085000,"140719",3.27,"A",2.89,"A",3.04,"A",1.42,"A",1.4,"A",1.41,"A"
"USGS",2085000,"140720",3.27,"A",2.89,"A",3,"A",1.42,"A",1.4,"A",1.41,"A"
"USGS",2085000,"140721",28.6,"A",3.08,"A",7.6,"A",2.06,"A",1.41,"A",1.61,"A"
"USGS",2085000,"140722",9.64,"A",5.99,"A",7.37,"A",1.7,"A",1.57,"A",1.62,"A"
"USGS",2085000,"140723",5.99,"A",4.04,"A",4.57,"A",1.57,"A",1.47,"A",1.5,"A"
"USGS",2085000,"140724",19.3,"A",3.27,"A",5.49,"A",1.91,"A",1.42,"A",1.51,"A"
"USGS",2085000,"140725",58.9,"A",13.6,"A",29.8,"A",2.39,"A",1.8,"A",2.05,"A"
"USGS",2085000,"140726",13.6,"A",7.5,"A",9.7,"A",1.8,"A",1.63,"A",1.7,"A"
"USGS",2085000,"140727",16.5,"A",5.99,"A",8.32,"A",1.86,"A",1.57,"A",1.65,"A"
"USGS",2085000,"140728",10.7,"A",6.97,"A",9.03,"A",1.73,"A",1.61,"A",1.68,"A"
"USGS",2085000,"140729",7.78,"A",4.94,"A",6.13,"A",1.64,"A",1.52,"A",1.58,"A"
"USGS",2085000,"140730",8.99,"A",3.58,"A",4.81,"A",1.68,"A",1.44,"A",1.5,"A"
"USGS",2085000,"140731",19.9,"A",5.14,"A",7.09,"A",1.92,"A",1.53,"A",1.6,"A"
"USGS",2085000,"140801",106,"A",6.23,"A",25.2,"A",2.8,"A",1.58,"A",1.88,"A"
"USGS",2085000,"140802",39.2,"A",18.2,"A",28.9,"A",2.19,"A",1.89,"A",2.06,"A"
"USGS",2085000,"140803",18.2,"A",10.7,"A",14.9,"A",1.89,"A",1.73,"A",1.83,"A"
"USGS",2085000,"140804",10.7,"A",6.97,"A",8.67,"A",1.73,"A",1.61,"A",1.67,"A"
"USGS",2085000,"140805",6.97,"A",4.94,"A",5.8,"A",1.61,"A",1.52,"A",1.56,"A"
"USGS",2085000,"140806",5.14,"A",3.08,"A",3.82,"A",1.53,"A",1.41,"A",1.46,"A"
"USGS",2085000,"140807",4.56,"A",2.89,"A",3.42,"A",1.5,"A",1.4,"A",1.43,"A"
"USGS",2085000,"140808",4.56,"A",3.88,"A",4.09,"A",1.5,"A",1.46,"A",1.47,"A"
"USGS",2085000,"140809",10.7,"A",4.56,"A",7.15,"A",1.73,"A",1.5,"A",1.61,"A"
"USGS",2085000,"140810",11.9,"A",8.67,"A",10.3,"A",1.76,"A",1.67,"A",1.72,"A"
"USGS",2085000,"140811",17.6,"A",6.71,"A",8.54,"A",1.88,"A",1.6,"A",1.66,"A"
"USGS",2085000,"140812",243,"A",14,"A",42.4,"A",3.5,"A",1.81,"A",2.09,"A"
"USGS",2085000,"140813",267,"A",53.6,"A",116,"A",3.59,"A",2.33,"A",2.81,"A"
"USGS",2085000,"140814",53.6,"A",18.8,"A",31.5,"A",2.33,"A",1.9,"A",2.08,"A"
"USGS",2085000,"140815",18.8,"A",9.99,"A",13.2,"A",1.9,"A",1.71,"A",1.79,"A"
"USGS",2085000,"140816",9.99,"A",6.71,"A",7.89,"A",1.71,"A",1.6,"A",1.64,"A"
"USGS",2085000,"140817",7.78,"A",4.94,"A",5.87,"A",1.64,"A",1.52,"A",1.56,"A"
"USGS",2085000,"140818",17.1,"A",4.04,"A",6.65,"A",1.87,"A",1.47,"A",1.57,"A"
"USGS",2085000,"140819",15.5,"A",6.97,"A",9.04,"A",1.84,"A",1.61,"A",1.68,"A"
"USGS",2085000,"140820",6.97,"A",6.23,"A",6.52,"A",1.61,"A",1.58,"A",1.59,"A"
"USGS",2085000,"140821",6.47,"A",5.34,"A",5.72,"A",1.59,"A",1.54,"A",1.56,"A"
"USGS",2085000,"140822",5.55,"A",4.38,"A",4.87,"A",1.55,"A",1.49,"A",1.52,"A"
"USGS",2085000,"140823",9.64,"A",4.21,"A",5.08,"A",1.7,"A",1.48,"A",1.52,"A"
"USGS",2085000,"140824",5.55,"A",4.75,"A",5.15,"A",1.55,"A",1.51,"A",1.53,"A"
"USGS",2085000,"140825",5.34,"A",3.88,"A",4.39,"A",1.54,"A",1.46,"A",1.49,"A"
"USGS",2085000,"140826",4.75,"A",3.43,"A",4.12,"A",1.51,"A",1.43,"A",1.47,"A"
"USGS",2085000,"140827",4.75,"A",3.88,"A",4.22,"A",1.51,"A",1.46,"A",1.48,"A"
"USGS",2085000,"140828",3.88,"A",3.27,"A",3.53,"A",1.46,"A",1.43,"A",1.44,"A"
"USGS",2085000,"140829",3.88,"A",3.58,"A",3.76,"A",1.47,"A",1.45,"A",1.46,"A"
"USGS",2085000,"140830",4.38,"A",3.73,"A",3.96,"A",1.5,"A",1.46,"A",1.47,"A"
"USGS",2085000,"140831",4.38,"A",3.73,"A",3.94,"A",1.5,"A",1.46,"A",1.47,"A"
"USGS",2085000,"140901",3.88,"A",3.73,"A",3.81,"A",1.47,"A",1.46,"A",1.47,"A"
"USGS",2085000,"140902",3.73,"A",3.27,"A",3.54,"A",1.46,"A",1.43,"A",1.45,"A"
"USGS",2085000,"140903",3.27,"A",2.89,"A",3.13,"A",1.43,"A",1.41,"A",1.42,"A"
"USGS",2085000,"140904",58.9,"A",2.56,"A",7.88,"A",2.4,"A",1.39,"A",1.55,"A"
"USGS",2085000,"140905",25.8,"A",10.7,"A",18.3,"A",2.03,"A",1.74,"A",1.9,"A"
"USGS",2085000,"140906",23.3,"A",11.1,"A",16.6,"A",1.99,"A",1.75,"A",1.87,"A"
"USGS",2085000,"140907",11.1,"A",5.55,"A",8.05,"A",1.75,"A",1.56,"A",1.65,"A"
"USGS",2085000,"140908",22.1,"A",4.75,"A",8.19,"A",1.97,"A",1.52,"A",1.64,"A"
"USGS",2085000,"140909",16,"A",9.64,"A",12.7,"A",1.86,"A",1.71,"A",1.79,"A"
"USGS",2085000,"140910",10.7,"A",5.34,"A",7.06,"A",1.74,"A",1.55,"A",1.62,"A"
"USGS",2085000,"140911",5.77,"A",3.88,"A",4.59,"A",1.57,"A",1.48,"A",1.52,"A"
"USGS",2085000,"140912",13.6,"A",3.88,"A",8.48,"A",1.82,"A",1.48,"A",1.65,"A"
"USGS",2085000,"140913",11.5,"A",7.5,"A",9.08,"A",1.77,"A",1.65,"A",1.7,"A"
"USGS",2085000,"140914",7.5,"A",5.55,"A",5.99,"A",1.65,"A",1.57,"A",1.59,"A"
"USGS",2085000,"140915",5.77,"A",3.73,"A",4.47,"A",1.58,"A",1.47,"A",1.51,"A"
"USGS",2085000,"140916",3.88,"A",3.27,"A",3.6,"A",1.48,"A",1.44,"A",1.46,"A"
"USGS",2085000,"140917",4.21,"A",3.43,"A",3.77,"A",1.5,"A",1.45,"A",1.47,"A"
"USGS",2085000,"140918",3.73,"A",3.27,"A",3.46,"A",1.47,"A",1.44,"A",1.45,"A"
"USGS",2085000,"140919",3.88,"A",2.89,"A",3.35,"A",1.48,"A",1.42,"A",1.45,"A"
"USGS",2085000,"140920",3.58,"A",3.08,"A",3.33,"A",1.46,"A",1.43,"A",1.44,"A"
"USGS",2085000,"140921",3.88,"A",3.08,"A",3.41,"A",1.48,"A",1.43,"A",1.45,"A"
"USGS",2085000,"140922",3.58,"A",2.56,"A",3.06,"A",1.46,"A",1.4,"A",1.43,"A"
"USGS",2085000,"140923",2.72,"A",1.99,"A",2.27,"A",1.41,"A",1.38,"A",1.39,"A"
"USGS",2085000,"140924",10.7,"A",1.99,"A",5.55,"A",1.75,"A",1.38,"A",1.54,"A"
"USGS",2085000,"140925",9.64,"A",4.75,"A",7.3,"A",1.72,"A",1.54,"A",1.64,"A"
"USGS",2085000,"140926",4.75,"A",4.04,"A",4.36,"A",1.54,"A",1.5,"A",1.52,"A"
"USGS",2085000,"140927",4.75,"A",3.58,"A",4.02,"A",1.54,"A",1.47,"A",1.5,"A"
"USGS",2085000,"140928",3.73,"A",3.08,"A",3.25,"A",1.48,"A",1.44,"A",1.45,"A"
"USGS",2085000,"140929",4.56,"A",2.89,"A",3.31,"A",1.53,"A",1.43,"A",1.45,"A"
